game_play_number,id,sequenceNumber,type.id,type.text,text,awayScore,homeScore,period.number,period.displayValue,clock.displayValue,scoringPlay,scoreValue,team.id,participants.0.athlete.id,participants.1.athlete.id,participants.2.athlete.id,wallclock,shootingPlay,coordinate.x,coordinate.y,game_id,season,seasonType,homeTeamId,homeTeamName,homeTeamMascot,homeTeamAbbrev,homeTeamNameAlt,awayTeamId,awayTeamName,awayTeamMascot,awayTeamAbbrev,awayTeamNameAlt,gameSpread,homeFavorite,gameSpreadAvailable,homeTeamSpread,qtr,time,clock.minutes,clock.seconds,homeTimeoutCalled,awayTimeoutCalled,half,game_half,lag_qtr,lead_qtr,lag_half,lead_half,start.quarter_seconds_remaining,start.half_seconds_remaining,start.game_seconds_remaining,end.quarter_seconds_remaining,end.half_seconds_remaining,end.game_seconds_remaining,period,team,home_color,away_color
245,401585808347,347,92,Jump Shot,Jamal Murray misses 25-foot three point jumper,78,58,3,3rd Quarter,9:16,False,0,7.0,3936299.0,,,2024-04-13T01:26:56Z,True,24,26,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,9:16,9.0,16.0,False,False,2,2,3.0,3.0,2.0,2.0,556.0,1276.0,1276.0,553.0,1273.0,1273.0,3,away,0022B4,99bfe5
247,401585808349,349,116,Running Dunk Shot,Sidy Cissoko makes 1-foot dunk (Devonte' Graham assists),78,60,3,3rd Quarter,9:10,True,2,24.0,5081727.0,3133601.0,,2024-04-13T01:27:01Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,9:10,9.0,10.0,False,False,2,2,3.0,3.0,2.0,2.0,550.0,1270.0,1270.0,521.0,1241.0,1241.0,3,home,0022B4,99bfe5
248,401585808351,351,92,Jump Shot,Jamal Murray misses 26-foot three point jumper,78,60,3,3rd Quarter,8:41,False,0,7.0,3936299.0,,,2024-04-13T01:27:30Z,True,8,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,8:41,8.0,41.0,False,False,2,2,3.0,3.0,2.0,2.0,521.0,1241.0,1241.0,517.0,1237.0,1237.0,3,away,0022B4,99bfe5
250,401585808353,353,92,Jump Shot,Devonte' Graham misses 29-foot three point jumper,78,60,3,3rd Quarter,8:31,False,0,24.0,3133601.0,,,2024-04-13T01:27:39Z,True,40,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,8:31,8.0,31.0,False,False,2,2,3.0,3.0,2.0,2.0,511.0,1231.0,1231.0,509.0,1229.0,1229.0,3,home,0022B4,99bfe5
252,401585808356,356,136,Turnaround Bank Jump Shot,Jamal Murray misses 9-foot two point shot,78,60,3,3rd Quarter,8:17,False,0,7.0,3936299.0,,,2024-04-13T01:28:00Z,True,18,6,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,8:17,8.0,17.0,False,False,2,2,3.0,3.0,2.0,2.0,497.0,1217.0,1217.0,496.0,1216.0,1216.0,3,away,0022B4,99bfe5
254,401585808358,358,125,Layup Shot Putback,Nikola Jokic makes two point shot,80,60,3,3rd Quarter,8:16,True,2,7.0,3112335.0,,,2024-04-13T01:28:04Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,8:16,8.0,16.0,False,False,2,2,3.0,3.0,2.0,2.0,496.0,1216.0,1216.0,496.0,1216.0,1216.0,3,away,0022B4,99bfe5
258,401585808364,364,131,Pullup Jump Shot,Victor Wembanyama makes 25-foot three pointer,81,63,3,3rd Quarter,8:05,True,3,24.0,5104157.0,,,2024-04-13T01:28:57Z,True,14,23,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,8:05,8.0,5.0,False,False,2,2,3.0,3.0,2.0,2.0,485.0,1205.0,1205.0,468.0,1188.0,1188.0,3,home,0022B4,99bfe5
259,401585808365,365,92,Jump Shot,Michael Porter Jr. misses 25-foot three point jumper,81,63,3,3rd Quarter,7:48,False,0,7.0,4278104.0,,,2024-04-13T01:29:14Z,True,3,14,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,7:48,7.0,48.0,False,False,2,2,3.0,3.0,2.0,2.0,468.0,1188.0,1188.0,468.0,1188.0,1188.0,3,away,0022B4,99bfe5
261,401585808367,367,94,Tip Shot,Aaron Gordon makes tip shot,83,63,3,3rd Quarter,7:43,True,2,7.0,3064290.0,,,2024-04-13T01:29:19Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,7:43,7.0,43.0,False,False,2,2,3.0,3.0,2.0,2.0,463.0,1183.0,1183.0,448.0,1168.0,1168.0,3,away,0022B4,99bfe5
262,401585808368,368,111,Alley Oop Layup Shot,Victor Wembanyama makes alley oop layup (Tre Jones assists),83,65,3,3rd Quarter,7:28,True,2,24.0,5104157.0,4395626.0,,2024-04-13T01:29:34Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,7:28,7.0,28.0,False,False,2,2,3.0,3.0,2.0,2.0,448.0,1168.0,1168.0,436.0,1156.0,1156.0,3,home,0022B4,99bfe5
263,401585808370,370,92,Jump Shot,Michael Porter Jr. misses 23-foot three point jumper,83,65,3,3rd Quarter,7:16,False,0,7.0,4278104.0,,,2024-04-13T01:29:46Z,True,48,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,7:16,7.0,16.0,False,False,2,2,3.0,3.0,2.0,2.0,436.0,1156.0,1156.0,434.0,1154.0,1154.0,3,away,0022B4,99bfe5
266,401585808374,374,110,Driving Layup Shot,Victor Wembanyama makes driving layup,83,67,3,3rd Quarter,6:57,True,2,24.0,5104157.0,,,2024-04-13T01:30:25Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,6:57,6.0,57.0,False,False,2,2,3.0,3.0,2.0,2.0,417.0,1137.0,1137.0,417.0,1137.0,1137.0,3,home,0022B4,99bfe5
269,401585808379,379,92,Jump Shot,Jamal Murray misses 26-foot three point jumper,83,68,3,3rd Quarter,6:41,False,0,7.0,3936299.0,,,2024-04-13T01:31:08Z,True,12,23,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,6:41,6.0,41.0,False,False,2,2,3.0,3.0,2.0,2.0,401.0,1121.0,1121.0,399.0,1119.0,1119.0,3,away,0022B4,99bfe5
271,401585808381,381,92,Jump Shot,Victor Wembanyama makes 28-foot three point jumper (Devonte' Graham assists),83,71,3,3rd Quarter,6:33,True,3,24.0,5104157.0,3133601.0,,2024-04-13T01:31:16Z,True,38,26,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,6:33,6.0,33.0,False,False,2,2,3.0,3.0,2.0,2.0,393.0,1113.0,1113.0,376.0,1096.0,1096.0,3,home,0022B4,99bfe5
272,401585808383,383,126,Layup Driving Reverse,Aaron Gordon makes two point shot,85,71,3,3rd Quarter,6:16,True,2,7.0,3064290.0,,,2024-04-13T01:31:34Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,6:16,6.0,16.0,False,False,2,2,3.0,3.0,2.0,2.0,376.0,1096.0,1096.0,370.0,1090.0,1090.0,3,away,0022B4,99bfe5
273,401585808384,384,115,Driving Dunk Shot,Julian Champagnie makes driving dunk (Tre Jones assists),85,73,3,3rd Quarter,6:10,True,2,24.0,4592479.0,4395626.0,,2024-04-13T01:31:39Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,6:10,6.0,10.0,False,False,2,2,3.0,3.0,2.0,2.0,370.0,1090.0,1090.0,349.0,1069.0,1069.0,3,home,0022B4,99bfe5
274,401585808386,386,95,Layup Shot,Jamal Murray makes layup (Nikola Jokic assists),87,73,3,3rd Quarter,5:49,True,2,7.0,3936299.0,3112335.0,,2024-04-13T01:32:01Z,True,19,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,5:49,5.0,49.0,False,False,2,2,3.0,3.0,2.0,2.0,349.0,1069.0,1069.0,340.0,1060.0,1060.0,3,away,0022B4,99bfe5
275,401585808388,388,92,Jump Shot,Victor Wembanyama makes 25-foot three point jumper (Tre Jones assists),87,76,3,3rd Quarter,5:40,True,3,24.0,5104157.0,4395626.0,,2024-04-13T01:32:10Z,True,30,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,5:40,5.0,40.0,False,False,2,2,3.0,3.0,2.0,2.0,340.0,1060.0,1060.0,327.0,1047.0,1047.0,3,home,0022B4,99bfe5
276,401585808390,390,92,Jump Shot,Kentavious Caldwell-Pope misses 23-foot three point jumper,87,76,3,3rd Quarter,5:27,False,0,7.0,2581018.0,,,2024-04-13T01:32:22Z,True,2,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,5:27,5.0,27.0,False,False,2,2,3.0,3.0,2.0,2.0,327.0,1047.0,1047.0,324.0,1044.0,1044.0,3,away,0022B4,99bfe5
278,401585808392,392,146,Running Pullup Jump Shot,Victor Wembanyama makes 28-foot running pullup jump shot,87,79,3,3rd Quarter,5:22,True,3,24.0,5104157.0,,,2024-04-13T01:32:31Z,True,30,29,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,5:22,5.0,22.0,False,False,2,2,3.0,3.0,2.0,2.0,322.0,1042.0,1042.0,320.0,1040.0,1040.0,3,home,0022B4,99bfe5
282,401585808397,397,112,Reverse Layup Shot,Tre Jones makes two point shot (Victor Wembanyama assists),87,81,3,3rd Quarter,4:51,True,2,24.0,4395626.0,5104157.0,,2024-04-13T01:36:16Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,4:51,4.0,51.0,False,False,2,2,3.0,3.0,2.0,2.0,291.0,1011.0,1011.0,264.0,984.0,984.0,3,home,0022B4,99bfe5
283,401585808399,399,131,Pullup Jump Shot,Michael Porter Jr. misses 11-foot pullup jump shot,87,81,3,3rd Quarter,4:24,False,0,7.0,4278104.0,,,2024-04-13T01:36:43Z,True,37,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,4:24,4.0,24.0,False,False,2,2,3.0,3.0,2.0,2.0,264.0,984.0,984.0,262.0,982.0,982.0,3,away,0022B4,99bfe5
287,401585808404,404,92,Jump Shot,Kentavious Caldwell-Pope misses 25-foot three point jumper,87,81,3,3rd Quarter,4:05,False,0,7.0,2581018.0,,,2024-04-13T01:37:18Z,True,38,22,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,4:05,4.0,5.0,False,False,2,2,3.0,3.0,2.0,2.0,245.0,965.0,965.0,240.0,960.0,960.0,3,away,0022B4,99bfe5
290,401585808408,408,109,Running Layup Shot,Aaron Gordon makes two point shot (Nikola Jokic assists),89,81,3,3rd Quarter,3:44,True,2,7.0,3064290.0,3112335.0,,2024-04-13T01:37:38Z,True,24,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,3:44,3.0,44.0,False,False,2,2,3.0,3.0,2.0,2.0,224.0,944.0,944.0,212.0,932.0,932.0,3,away,0022B4,99bfe5
291,401585808410,410,92,Jump Shot,Victor Wembanyama misses 25-foot three point jumper,89,81,3,3rd Quarter,3:32,False,0,24.0,5104157.0,,,2024-04-13T01:37:50Z,True,19,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,3:32,3.0,32.0,False,False,2,2,3.0,3.0,2.0,2.0,212.0,932.0,932.0,212.0,932.0,932.0,3,home,0022B4,99bfe5
299,401585808423,423,92,Jump Shot,David Duke Jr. makes 22-foot jumper (Zach Collins assists),89,83,3,3rd Quarter,3:09,True,2,24.0,4397107.0,4066650.0,,2024-04-13T01:38:34Z,True,35,19,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,3:09,3.0,9.0,False,False,2,2,3.0,3.0,2.0,2.0,189.0,909.0,909.0,165.0,885.0,885.0,3,home,0022B4,99bfe5
300,401585808425,425,144,Driving Floating Jump Shot,Christian Braun makes 6-foot driving floating jump shot (Nikola Jokic assists),91,83,3,3rd Quarter,2:45,True,2,7.0,4431767.0,3112335.0,,2024-04-13T01:38:58Z,True,25,7,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,2:45,2.0,45.0,False,False,2,2,3.0,3.0,2.0,2.0,165.0,885.0,885.0,149.0,869.0,869.0,3,away,0022B4,99bfe5
301,401585808427,427,92,Jump Shot,Zach Collins misses 26-foot three point jumper,91,83,3,3rd Quarter,2:29,False,0,24.0,4066650.0,,,2024-04-13T01:39:14Z,True,24,27,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,2:29,2.0,29.0,False,False,2,2,3.0,3.0,2.0,2.0,149.0,869.0,869.0,149.0,869.0,869.0,3,home,0022B4,99bfe5
303,401585808429,429,92,Jump Shot,Justin Holiday makes 25-foot three point jumper (Nikola Jokic assists),94,83,3,3rd Quarter,2:13,True,3,7.0,2284101.0,3112335.0,,2024-04-13T01:39:30Z,True,8,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,2:13,2.0,13.0,False,False,2,2,3.0,3.0,2.0,2.0,133.0,853.0,853.0,121.0,841.0,841.0,3,away,0022B4,99bfe5
304,401585808431,431,128,Driving Finger Roll Layup,Sandro Mamukelashvili makes 1-foot two point shot,94,85,3,3rd Quarter,2:01,True,2,24.0,4278580.0,,,2024-04-13T01:39:42Z,True,24,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,2:01,2.0,1.0,False,False,2,2,3.0,3.0,2.0,2.0,121.0,841.0,841.0,101.0,821.0,821.0,3,home,0022B4,99bfe5
305,401585808432,432,128,Driving Finger Roll Layup,Reggie Jackson misses two point shot,94,85,3,3rd Quarter,1:41,False,0,7.0,6443.0,,,2024-04-13T01:40:02Z,True,25,4,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,1:41,1.0,41.0,False,False,2,2,3.0,3.0,2.0,2.0,101.0,821.0,821.0,99.0,819.0,819.0,3,away,0022B4,99bfe5
307,401585808434,434,116,Running Dunk Shot,Julian Champagnie makes 1-foot dunk (Sandro Mamukelashvili assists),94,87,3,3rd Quarter,1:34,True,2,24.0,4592479.0,4278580.0,,2024-04-13T01:40:09Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,1:34,1.0,34.0,False,False,2,2,3.0,3.0,2.0,2.0,94.0,814.0,814.0,94.0,814.0,814.0,3,home,0022B4,99bfe5
313,401585808445,445,119,Driving Hook Shot,Peyton Watson misses 8-foot two point shot,94,87,3,3rd Quarter,1:11,False,0,7.0,4576087.0,,,2024-04-13T01:42:31Z,True,24,9,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,1:11,1.0,11.0,False,False,2,2,3.0,3.0,2.0,2.0,71.0,791.0,791.0,70.0,790.0,790.0,3,away,0022B4,99bfe5
318,401585808451,451,126,Layup Driving Reverse,Justin Holiday makes two point shot (Nikola Jokic assists),97,87,3,3rd Quarter,0:39.0,True,2,7.0,2284101.0,3112335.0,,2024-04-13T01:43:46Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,0:39.0,0.0,39.0,False,False,2,2,3.0,3.0,2.0,2.0,39.0,759.0,759.0,20.0,740.0,740.0,3,away,0022B4,99bfe5
319,401585808453,453,132,Step Back Jump Shot,Victor Wembanyama misses 25-foot step back jumpshot,97,87,3,3rd Quarter,0:20.0,False,0,24.0,5104157.0,,,2024-04-13T01:44:11Z,True,19,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,0:20.0,0.0,20.0,False,False,2,2,3.0,3.0,2.0,2.0,20.0,740.0,740.0,17.100000381469727,737.0999755859375,737.0999755859375,3,home,0022B4,99bfe5
321,401585808455,455,92,Jump Shot,Christian Braun makes 22-foot three point jumper (Reggie Jackson assists),100,87,3,3rd Quarter,0:2.1,True,3,7.0,4431767.0,6443.0,,2024-04-13T01:44:28Z,True,47,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,0:2.1,0.0,2.0999999046325684,False,False,2,2,3.0,3.0,2.0,2.0,2.0999999046325684,722.0999755859375,722.0999755859375,1.0,721.0,721.0,3,away,0022B4,99bfe5
322,401585808457,457,130,Floating Jump Shot,Sandro Mamukelashvili misses 63-foot three point shot,100,87,3,3rd Quarter,0:1.0,False,0,24.0,4278580.0,,,2024-04-13T01:44:37Z,True,37,62,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,3,0:1.0,0.0,1.0,False,False,2,2,3.0,3.0,2.0,2.0,1.0,721.0,721.0,1.0,721.0,721.0,3,home,0022B4,99bfe5
329,401585808469,469,120,Turnaround Hook Shot,Victor Wembanyama misses 8-foot two point shot,100,87,4,4th Quarter,11:41,False,0,24.0,5104157.0,,,2024-04-13T01:47:40Z,True,25,8,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:41,11.0,41.0,False,False,2,2,4.0,4.0,2.0,2.0,701.0,701.0,701.0,700.0,700.0,700.0,4,home,0022B4,99bfe5
331,401585808471,471,92,Jump Shot,Tre Jones makes 23-foot three point jumper (Devonte' Graham assists),100,90,4,4th Quarter,11:37,True,3,24.0,4395626.0,3133601.0,,2024-04-13T01:47:46Z,True,48,-2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:37,11.0,37.0,False,False,2,2,4.0,4.0,2.0,2.0,697.0,697.0,697.0,679.0,679.0,679.0,4,home,0022B4,99bfe5
332,401585808473,473,131,Pullup Jump Shot,Reggie Jackson makes 17-foot pullup jump shot (Zeke Nnaji assists),102,90,4,4th Quarter,11:19,True,2,7.0,6443.0,4431690.0,,2024-04-13T01:48:03Z,True,24,18,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,11:19,11.0,19.0,False,False,2,2,4.0,4.0,2.0,2.0,679.0,679.0,679.0,666.0,666.0,666.0,4,away,0022B4,99bfe5
336,401585808481,481,131,Pullup Jump Shot,Reggie Jackson misses 16-foot pullup jump shot,102,90,4,4th Quarter,10:54,False,0,7.0,6443.0,,,2024-04-13T01:48:53Z,True,25,17,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:54,10.0,54.0,False,False,2,2,4.0,4.0,2.0,2.0,654.0,654.0,654.0,650.0,650.0,650.0,4,away,0022B4,99bfe5
339,401585808485,485,153,Running Reverse Dunk Shot,Peyton Watson makes 1-foot dunk,104,90,4,4th Quarter,10:42,True,2,7.0,4576087.0,,,2024-04-13T01:49:05Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:42,10.0,42.0,False,False,2,2,4.0,4.0,2.0,2.0,642.0,642.0,642.0,626.0,626.0,626.0,4,away,0022B4,99bfe5
341,401585808488,488,130,Floating Jump Shot,Victor Wembanyama misses 1-foot two point shot,104,90,4,4th Quarter,10:10,False,0,24.0,5104157.0,,,2024-04-13T01:49:56Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:10,10.0,10.0,False,False,2,2,4.0,4.0,2.0,2.0,610.0,610.0,610.0,609.0,609.0,609.0,4,home,0022B4,99bfe5
343,401585808490,490,92,Jump Shot,Christian Braun makes 23-foot three point jumper (Justin Holiday assists),107,90,4,4th Quarter,10:03,True,3,7.0,4431767.0,2284101.0,,2024-04-13T01:50:03Z,True,2,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,10:03,10.0,3.0,False,False,2,2,4.0,4.0,2.0,2.0,603.0,603.0,603.0,590.0,590.0,590.0,4,away,0022B4,99bfe5
346,401585808496,496,128,Driving Finger Roll Layup,Tre Jones misses two point shot,107,90,4,4th Quarter,9:42,False,0,24.0,4395626.0,,,2024-04-13T01:50:53Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:42,9.0,42.0,False,False,2,2,4.0,4.0,2.0,2.0,582.0,582.0,582.0,579.0,579.0,579.0,4,home,0022B4,99bfe5
348,401585808498,498,110,Driving Layup Shot,Sandro Mamukelashvili misses driving layup,107,90,4,4th Quarter,9:35,False,0,24.0,4278580.0,,,2024-04-13T01:50:59Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:35,9.0,35.0,False,False,2,2,4.0,4.0,2.0,2.0,575.0,575.0,575.0,575.0,575.0,575.0,4,home,0022B4,99bfe5
350,401585808500,500,138,Putback Dunk Shot,Zach Collins makes dunk,107,92,4,4th Quarter,9:35,True,2,24.0,4066650.0,,,2024-04-13T01:51:05Z,True,25,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:35,9.0,35.0,False,False,2,2,4.0,4.0,2.0,2.0,575.0,575.0,575.0,575.0,575.0,575.0,4,home,0022B4,99bfe5
353,401585808504,504,128,Driving Finger Roll Layup,Zach Collins blocks Zeke Nnaji 's 1-foot two point shot,107,93,4,4th Quarter,9:13,False,0,7.0,4431690.0,4066650.0,,2024-04-13T01:51:56Z,True,25,2,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:13,9.0,13.0,False,False,2,2,4.0,4.0,2.0,2.0,553.0,553.0,553.0,549.0,549.0,549.0,4,away,0022B4,99bfe5
355,401585808507,507,109,Running Layup Shot,Devonte' Graham misses two point shot,107,93,4,4th Quarter,9:07,False,0,24.0,3133601.0,,,2024-04-13T01:52:01Z,True,25,3,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,9:07,9.0,7.0,False,False,2,2,4.0,4.0,2.0,2.0,547.0,547.0,547.0,545.0,545.0,545.0,4,home,0022B4,99bfe5
357,401585808509,509,95,Layup Shot,Peyton Watson blocks Zach Collins's layup,107,93,4,4th Quarter,8:54,False,0,24.0,4066650.0,4576087.0,,2024-04-13T01:52:15Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:54,8.0,54.0,False,False,2,2,4.0,4.0,2.0,2.0,534.0,534.0,534.0,530.0,530.0,530.0,4,home,0022B4,99bfe5
365,401585808520,520,131,Pullup Jump Shot,Reggie Jackson misses 26-foot three point pullup jump shot,107,95,4,4th Quarter,8:34,False,0,7.0,6443.0,,,2024-04-13T01:53:56Z,True,15,25,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:34,8.0,34.0,False,False,2,2,4.0,4.0,2.0,2.0,514.0,514.0,514.0,510.0,510.0,510.0,4,away,0022B4,99bfe5
367,401585808522,522,128,Driving Finger Roll Layup,Tre Jones misses two point shot,107,95,4,4th Quarter,8:14,False,0,24.0,4395626.0,,,2024-04-13T01:54:16Z,True,26,0,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:14,8.0,14.0,False,False,2,2,4.0,4.0,2.0,2.0,494.0,494.0,494.0,490.0,490.0,490.0,4,home,0022B4,99bfe5
369,401585808524,524,109,Running Layup Shot,Peyton Watson misses two point shot,107,95,4,4th Quarter,8:06,False,0,7.0,4576087.0,,,2024-04-13T01:54:23Z,True,25,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,8:06,8.0,6.0,False,False,2,2,4.0,4.0,2.0,2.0,486.0,486.0,486.0,483.0,483.0,483.0,4,away,0022B4,99bfe5
380,401585808541,541,115,Driving Dunk Shot,Sandro Mamukelashvili makes 1-foot driving dunk (Julian Champagnie assists),107,99,4,4th Quarter,7:40,True,2,24.0,4278580.0,4592479.0,,2024-04-13T01:56:14Z,True,26,1,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,7:40,7.0,40.0,False,False,2,2,4.0,4.0,2.0,2.0,460.0,460.0,460.0,431.0,431.0,431.0,4,home,0022B4,99bfe5
381,401585808542,542,132,Step Back Jump Shot,Jamal Murray makes 19-foot step back jumpshot,109,99,4,4th Quarter,7:11,True,2,7.0,3936299.0,,,2024-04-13T01:56:42Z,True,27,20,401585808,2024,2,24,San Antonio,Spurs,SA,San Antonio,7,Denver,Nuggets,DEN,Denver,2.5,True,False,2.5,4,7:11,7.0,11.0,False,False,2,2,4.0,4.0,2.0,2.0,431.0,431.0,431.0,415.0,415.0,415.0,4,away,0022B4,99bfe5
